,len,year,month,gain,annualized_returns
2696,2,1980,9,-11.174089068825921,[  4.93927126 -15.35493827]
2697,2,1980,10,-3.2411067193675813,[-6.48221344  3.465765  ]
2698,2,1980,11,1.9201228878648724,[-7.98771121 10.76794658]
2699,2,1980,12,1.768607221812868,[-9.43257185 12.36777868]
2700,2,1981,1,4.419475655430749,[-7.2659176  12.60096931]
2701,2,1981,2,8.496240601503825,[-11.80451128  23.01790281]
2702,2,1981,3,14.33021806853585,[-10.82554517  28.20960699]
2703,2,1981,4,14.039039039039093,[-16.81681682  37.09386282]
2704,2,1981,5,17.33630952380951,[-13.4672619   35.59759243]
2705,2,1981,6,24.601366742596873,[-11.61731207  40.97938144]
2706,2,1981,7,25.774754346182927,[-17.08238851  51.6864175 ]
2707,2,1981,8,29.35708752904731,[-15.25948877  52.65082267]
2708,2,1981,9,25.30864197530869,[-15.35493827  48.04010939]
2709,2,1981,10,41.335587489433756,[ 3.465765   36.60130719]
2710,2,1981,11,39.98330550918205,[10.76794658 26.37528259]
2711,2,1981,12,34.41822620016277,[12.36777868 19.62346126]
2712,2,1982,1,32.794830371567166,[12.60096931 17.93400287]
2713,2,1982,2,41.858482523444266,[23.01790281 15.31531532]
2714,2,1982,3,37.379912663755555,[28.20960699  7.15258856]
2715,2,1982,4,42.05776173285209,[37.09386282  3.62080316]
2716,2,1982,5,35.511607910576174,[35.59759243 -0.06341154]
2717,2,1982,6,34.53608247422688,[40.97938144 -4.57038391]
2718,2,1982,7,39.56244302643584,[51.6864175  -7.99278846]
2719,2,1982,8,38.117001828153654,[52.65082267 -9.52095808]
2720,2,1982,9,49.86326344576126,[48.04010939  1.23152709]
2721,2,1982,10,35.70261437908504,[36.60130719 -0.65789474]
2722,2,1982,11,24.189902034664733,[26.37528259 -1.72927847]
