,len,year,month,gain,annualized_returns
739,30,1875,8,761.528975698079,"[  0.10247059 -24.45119124  29.65636505  22.03977028  29.51087412
  32.5739595   -0.36814268   0.86171808 -17.03979538   6.98212436
  25.3005894    9.18478134  -3.6728422    7.70091663   8.85198176
  -9.97228793  21.03877946 -21.01270539   7.43850548  16.43353619
 -10.68561914  15.27052307  18.30660694  27.925317    -3.17693207
  41.14483542  12.76933302 -16.9650634    4.27758518  35.93290554]"
740,30,1875,9,786.9117324151578,"[ -4.43547016 -15.65863946  19.87875504  23.9586017   33.17016872
  24.97520572   5.13317192  -6.45301255  -7.58571186   6.19659128
  19.41757185   5.66793522   0.93010477   6.79489374   4.90942315
  -4.68526648  18.76518052 -23.87138819  14.10784282  13.79645174
 -16.96341893  30.07571918  15.22075209  26.41875817  -4.1913227
  41.09456084  14.18989275 -21.63482452  11.34053104  36.24122079]"
741,30,1875,10,795.3310888133899,"[ -9.37242345  -4.6830786   14.97856263  25.93203811  28.17786963
  26.24375833   5.33333779  -6.27103275 -11.40745976   8.14621897
  23.96602952   1.6845763    4.75889215   6.7128459    0.73706132
   4.79080154   7.12187174 -16.27134145   8.15379189  12.64873528
 -13.12401852  29.47836589   9.70789133  25.22975206  -5.30108482
  43.68262244  14.99486913 -23.60207037  19.05212439  30.81034839]"
742,30,1875,11,820.0834926458718,"[ -8.30539827  -2.24139758  11.15994873  41.15913973  18.96725085
  20.76297433   4.14973218  -6.19254201 -11.8513667   18.10513112
  20.02154771  -4.0953802    7.75248118   5.34043857  -2.00524257
   9.72303847   9.28717442 -15.38859826   1.70612776  14.4921481
  -9.83595674  22.50078688  10.99295945  27.24178647  -1.29767246
  37.03233973  12.6054015  -23.5563353   30.1160076   25.22987535]"
743,30,1875,12,798.0315221769486,"[-11.38743838  -2.02454098  12.45210953  48.98833186  18.92423462
  15.53312865  -0.92778059  -0.49304771 -14.82716017  28.1387268
  15.39124696  -4.54190665   3.51758211   6.53141232  -8.25096592
  16.51973519  10.56639791 -13.68070144   0.09578124  10.57135872
  -0.3232676   10.60339694  18.83754452  25.45416193   4.55057355
  29.76922653   5.99534011 -20.13696984  36.52886441  18.13301785]"
744,30,1876,1,817.6201227454321,"[-11.76911871  -1.98535847  12.08950563  49.40508467  24.09141512
   7.83377874   2.57951143  -3.12369753 -13.04398821  27.18670757
  13.19926709  -2.48958549   2.09728164   7.96458504  -9.8399876
  22.8690005    6.166107   -15.70395855   2.70442987   4.99289816
   2.02655024  17.21929728  23.52639067  10.0762599   19.03126759
  20.39890429   5.25105181 -14.38980577  31.60873176  19.84789466]"
745,30,1876,2,827.6744993703303,"[-14.17152811  -1.34710397  16.23424445  49.40170588  26.68503445
   0.29987524   3.61283271  -5.47350998 -12.37240403  29.92106694
  11.93247457  -0.62987352   3.27221804   7.07191498  -6.15840636
  18.88027593   6.15629007 -18.79460064   3.55229497   4.95578498
   3.20545066  20.36971612  29.34351777   3.67792696  20.95395631
  19.46472564   8.29228893 -17.08276977  32.09426382  21.3225818 ]"
746,30,1876,3,806.4822706786815,"[-20.20532505   2.39271097  22.99192138  46.60671527  24.12496027
  -1.49064025   3.57798322  -0.64992664 -12.01413936  28.23153596
   8.99920042  -0.42966338   5.01375494   4.6614317   -3.89531505
  17.58845902   4.10713872 -16.09428044   0.65283071  10.87811206
  -1.90485515  21.21112111  34.45324751   1.74546167  21.88030891
  17.48048907   6.73363896 -18.74927921  41.50971213  15.39213826]"
747,30,1876,4,784.0467851878042,"[-23.98146558   9.67803164  18.67018251  51.76022056  23.21833297
  -2.67924548   5.03839828  -2.1747321  -11.45105953  25.05611102
  13.885864    -6.34578309   6.85683764   6.05274972  -4.91367144
  21.04527782  -0.717706   -10.29016715  -2.29293248   9.09452413
  -0.10217696  15.41850287  42.73442485   1.16850615  25.27614649
  13.54303393   2.44645054 -15.61834188  45.77180479   9.46802884]"
748,30,1876,5,803.7795877444371,"[-26.61814237  21.22774474  19.19305282  43.50848429  25.69529081
  -2.28244501   7.22295368  -8.4476025   -7.43892827  23.43202348
  18.03810088  -8.02795388   6.2092765    8.43889409  -3.72823351
  16.9096399   -0.50720534  -9.0414553    0.51027169   5.5318254
  -4.06689422  17.0380724   46.9176679    1.25524045  34.07449756
   8.32918679  -4.93371064  -9.79820905  40.35040873   9.32005392]"
749,30,1876,6,811.0331818170301,"[-23.725554    21.30858721  24.10561431  26.44775799  42.58308333
  -7.52482054   6.68324457 -14.31290979  -0.46307979  22.22917662
  22.39566238  -8.28920564   7.57441347  10.05336949  -7.99926532
  17.35128541  -9.25107001  -3.8994361   10.04569064  -0.4165702
  -3.14858433  24.05713177  32.04810989   0.7349051   33.63098126
  13.784397    -6.49965572  -9.91219569  36.16849807  11.945337  ]"
750,30,1876,7,827.0282303616297,"[-28.56941164  32.99039945  22.12631929  26.33702153  43.68823859
  -9.03655244   8.17931706 -18.41847297   3.24007736  28.19707914
  13.62677895  -8.43172985  12.83740416   7.42472238  -9.16693578
  19.08779191 -13.01935117  -0.47295631  13.64661447  -4.10648336
   3.2429038   23.11457353  24.17715776   0.08189795  51.35648479
   2.88896308 -11.08171938  -4.46927401  37.40495479  12.10394064]"
751,30,1876,8,811.6703921975112,"[-24.45119124  29.65636505  22.03977028  29.51087412  32.5739595
  -0.36814268   0.86171808 -17.03979538   6.98212436  25.3005894
   9.18478134  -3.6728422    7.70091663   8.85198176  -9.97228793
  21.03877946 -21.01270539   7.43850548  16.43353619 -10.68561914
  15.27052307  18.30660694  27.925317    -3.17693207  41.14483542
  12.76933302 -16.9650634    4.27758518  35.93290554   5.92848436]"
752,30,1876,9,918.2888668005,"[-15.65863946  19.87875504  23.9586017   33.17016872  24.97520572
   5.13317192  -6.45301255  -7.58571186   6.19659128  19.41757185
   5.66793522   0.93010477   6.79489374   4.90942315  -4.68526648
  18.76518052 -23.87138819  14.10784282  13.79645174 -16.96341893
  30.07571918  15.22075209  26.41875817  -4.1913227   41.09456084
  14.18989275 -21.63482452  11.34053104  36.24122079   9.72038507]"
753,30,1876,10,1013.9400356635555,"[ -4.6830786   14.97856263  25.93203811  28.17786963  26.24375833
   5.33333779  -6.27103275 -11.40745976   8.14621897  23.96602952
   1.6845763    4.75889215   6.7128459    0.73706132   4.79080154
   7.12187174 -16.27134145   8.15379189  12.64873528 -13.12401852
  29.47836589   9.70789133  25.22975206  -5.30108482  43.68262244
  14.99486913 -23.60207037  19.05212439  30.81034839  12.75570246]"
754,30,1876,11,982.7641059832858,"[ -2.24139758  11.15994873  41.15913973  18.96725085  20.76297433
   4.14973218  -6.19254201 -11.8513667   18.10513112  20.02154771
  -4.0953802    7.75248118   5.34043857  -2.00524257   9.72303847
   9.28717442 -15.38859826   1.70612776  14.4921481   -9.83595674
  22.50078688  10.99295945  27.24178647  -1.29767246  37.03233973
  12.6054015  -23.5563353   30.1160076   25.22987535   7.90718914]"
755,30,1876,12,1022.3993274834498,"[ -2.02454098  12.45210953  48.98833186  18.92423462  15.53312865
  -0.92778059  -0.49304771 -14.82716017  28.1387268   15.39124696
  -4.54190665   3.51758211   6.53141232  -8.25096592  16.51973519
  10.56639791 -13.68070144   0.09578124  10.57135872  -0.3232676
  10.60339694  18.83754452  25.45416193   4.55057355  29.76922653
   5.99534011 -20.13696984  36.52886441  18.13301785  10.75188021]"
756,30,1877,1,1014.4463867340951,"[ -1.98535847  12.08950563  49.40508467  24.09141512   7.83377874
   2.57951143  -3.12369753 -13.04398821  27.18670757  13.19926709
  -2.48958549   2.09728164   7.96458504  -9.8399876   22.8690005
   6.166107   -15.70395855   2.70442987   4.99289816   2.02655024
  17.21929728  23.52639067  10.0762599   19.03126759  20.39890429
   5.25105181 -14.38980577  31.60873176  19.84789466   7.15609261]"
757,30,1877,2,988.2829956055288,"[ -1.34710397  16.23424445  49.40170588  26.68503445   0.29987524
   3.61283271  -5.47350998 -12.37240403  29.92106694  11.93247457
  -0.62987352   3.27221804   7.07191498  -6.15840636  18.88027593
   6.15629007 -18.79460064   3.55229497   4.95578498   3.20545066
  20.36971612  29.34351777   3.67792696  20.95395631  19.46472564
   8.29228893 -17.08276977  32.09426382  21.3225818    0.68797468]"
758,30,1877,3,1016.7419969090689,"[  2.39271097  22.99192138  46.60671527  24.12496027  -1.49064025
   3.57798322  -0.64992664 -12.01413936  28.23153596   8.99920042
  -0.42966338   5.01375494   4.6614317   -3.89531505  17.58845902
   4.10713872 -16.09428044   0.65283071  10.87811206  -1.90485515
  21.21112111  34.45324751   1.74546167  21.88030891  17.48048907
   6.73363896 -18.74927921  41.50971213  15.39213826  -1.69684777]"
759,30,1877,4,957.8335233601637,"[  9.67803164  18.67018251  51.76022056  23.21833297  -2.67924548
   5.03839828  -2.1747321  -11.45105953  25.05611102  13.885864
  -6.34578309   6.85683764   6.05274972  -4.91367144  21.04527782
  -0.717706   -10.29016715  -2.29293248   9.09452413  -0.10217696
  15.41850287  42.73442485   1.16850615  25.27614649  13.54303393
   2.44645054 -15.61834188  45.77180479   9.46802884  -9.03767147]"
760,30,1877,5,1042.3018647402018,"[21.22774474 19.19305282 43.50848429 25.69529081 -2.28244501  7.22295368
 -8.4476025  -7.43892827 23.43202348 18.03810088 -8.02795388  6.2092765
  8.43889409 -3.72823351 16.9096399  -0.50720534 -9.0414553   0.51027169
  5.5318254  -4.06689422 17.0380724  46.9176679   1.25524045 34.07449756
  8.32918679 -4.93371064 -9.79820905 40.35040873  9.32005392 -7.25146491]"
761,30,1877,6,999.7902144695287,"[ 21.30858721  24.10561431  26.44775799  42.58308333  -7.52482054
   6.68324457 -14.31290979  -0.46307979  22.22917662  22.39566238
  -8.28920564   7.57441347  10.05336949  -7.99926532  17.35128541
  -9.25107001  -3.8994361   10.04569064  -0.4165702   -3.14858433
  24.05713177  32.04810989   0.7349051   33.63098126  13.784397
  -6.49965572  -9.91219569  36.16849807  11.945337    -7.92224586]"
762,30,1877,7,1043.1152835243915,"[ 32.99039945  22.12631929  26.33702153  43.68823859  -9.03655244
   8.17931706 -18.41847297   3.24007736  28.19707914  13.62677895
  -8.43172985  12.83740416   7.42472238  -9.16693578  19.08779191
 -13.01935117  -0.47295631  13.64661447  -4.10648336   3.2429038
  23.11457353  24.17715776   0.08189795  51.35648479   2.88896308
 -11.08171938  -4.46927401  37.40495479  12.10394064 -11.91919018]"
763,30,1877,8,1033.8157362794436,"[ 29.65636505  22.03977028  29.51087412  32.5739595   -0.36814268
   0.86171808 -17.03979538   6.98212436  25.3005894    9.18478134
  -3.6728422    7.70091663   8.85198176  -9.97228793  21.03877946
 -21.01270539   7.43850548  16.43353619 -10.68561914  15.27052307
  18.30660694  27.925317    -3.17693207  41.14483542  12.76933302
 -16.9650634    4.27758518  35.93290554   5.92848436  -6.04232741]"
764,30,1877,9,878.5865280677685,"[ 19.87875504  23.9586017   33.17016872  24.97520572   5.13317192
  -6.45301255  -7.58571186   6.19659128  19.41757185   5.66793522
   0.93010477   6.79489374   4.90942315  -4.68526648  18.76518052
 -23.87138819  14.10784282  13.79645174 -16.96341893  30.07571918
  15.22075209  26.41875817  -4.1913227   41.09456084  14.18989275
 -21.63482452  11.34053104  36.24122079   9.72038507 -18.94704747]"
765,30,1877,10,810.6442256202766,"[ 14.97856263  25.93203811  28.17786963  26.24375833   5.33333779
  -6.27103275 -11.40745976   8.14621897  23.96602952   1.6845763
   4.75889215   6.7128459    0.73706132   4.79080154   7.12187174
 -16.27134145   8.15379189  12.64873528 -13.12401852  29.47836589
   9.70789133  25.22975206  -5.30108482  43.68262244  14.99486913
 -23.60207037  19.05212439  30.81034839  12.75570246 -22.0785668 ]"
766,30,1877,11,694.5567053847162,"[ 11.15994873  41.15913973  18.96725085  20.76297433   4.14973218
  -6.19254201 -11.8513667   18.10513112  20.02154771  -4.0953802
   7.75248118   5.34043857  -2.00524257   9.72303847   9.28717442
 -15.38859826   1.70612776  14.4921481   -9.83595674  22.50078688
  10.99295945  27.24178647  -1.29767246  37.03233973  12.6054015
 -23.5563353   30.1160076   25.22987535   7.90718914 -28.26253416]"
767,30,1877,12,659.9289368721476,"[ 12.45210953  48.98833186  18.92423462  15.53312865  -0.92778059
  -0.49304771 -14.82716017  28.1387268   15.39124696  -4.54190665
   3.51758211   6.53141232  -8.25096592  16.51973519  10.56639791
 -13.68070144   0.09578124  10.57135872  -0.3232676   10.60339694
  18.83754452  25.45416193   4.55057355  29.76922653   5.99534011
 -20.13696984  36.52886441  18.13301785  10.75188021 -33.66497592]"
768,30,1878,1,701.8607258407988,"[ 12.08950563  49.40508467  24.09141512   7.83377874   2.57951143
  -3.12369753 -13.04398821  27.18670757  13.19926709  -2.48958549
   2.09728164   7.96458504  -9.8399876   22.8690005    6.166107
 -15.70395855   2.70442987   4.99289816   2.02655024  17.21929728
  23.52639067  10.0762599   19.03126759  20.39890429   5.25105181
 -14.38980577  31.60873176  19.84789466   7.15609261 -29.47700981]"
769,30,1878,2,736.4345801037277,"[ 16.23424445  49.40170588  26.68503445   0.29987524   3.61283271
  -5.47350998 -12.37240403  29.92106694  11.93247457  -0.62987352
   3.27221804   7.07191498  -6.15840636  18.88027593   6.15629007
 -18.79460064   3.55229497   4.95578498   3.20545066  20.36971612
  29.34351777   3.67792696  20.95395631  19.46472564   8.29228893
 -17.08276977  32.09426382  21.3225818    0.68797468 -24.17717266]"
770,30,1878,3,724.0168948863035,"[ 22.99192138  46.60671527  24.12496027  -1.49064025   3.57798322
  -0.64992664 -12.01413936  28.23153596   8.99920042  -0.42966338
   5.01375494   4.6614317   -3.89531505  17.58845902   4.10713872
 -16.09428044   0.65283071  10.87811206  -1.90485515  21.21112111
  34.45324751   1.74546167  21.88030891  17.48048907   6.73363896
 -18.74927921  41.50971213  15.39213826  -1.69684777 -24.44689643]"
771,30,1878,4,742.118538799606,"[ 18.67018251  51.76022056  23.21833297  -2.67924548   5.03839828
  -2.1747321  -11.45105953  25.05611102  13.885864    -6.34578309
   6.85683764   6.05274972  -4.91367144  21.04527782  -0.717706
 -10.29016715  -2.29293248   9.09452413  -0.10217696  15.41850287
  42.73442485   1.16850615  25.27614649  13.54303393   2.44645054
 -15.61834188  45.77180479   9.46802884  -9.03767147 -12.68767561]"
772,30,1878,5,763.6543006563967,"[19.19305282 43.50848429 25.69529081 -2.28244501  7.22295368 -8.4476025
 -7.43892827 23.43202348 18.03810088 -8.02795388  6.2092765   8.43889409
 -3.72823351 16.9096399  -0.50720534 -9.0414553   0.51027169  5.5318254
 -4.06689422 17.0380724  46.9176679   1.25524045 34.07449756  8.32918679
 -4.93371064 -9.79820905 40.35040873  9.32005392 -7.25146491 -8.34396202]"
773,30,1878,6,807.3135210693483,"[ 24.10561431  26.44775799  42.58308333  -7.52482054   6.68324457
 -14.31290979  -0.46307979  22.22917662  22.39566238  -8.28920564
   7.57441347  10.05336949  -7.99926532  17.35128541  -9.25107001
  -3.8994361   10.04569064  -0.4165702   -3.14858433  24.05713177
  32.04810989   0.7349051   33.63098126  13.784397    -6.49965572
  -9.91219569  36.16849807  11.945337    -7.92224586   0.07810576]"
774,30,1878,7,790.0145777177006,"[ 22.12631929  26.33702153  43.68823859  -9.03655244   8.17931706
 -18.41847297   3.24007736  28.19707914  13.62677895  -8.43172985
  12.83740416   7.42472238  -9.16693578  19.08779191 -13.01935117
  -0.47295631  13.64661447  -4.10648336   3.2429038   23.11457353
  24.17715776   0.08189795  51.35648479   2.88896308 -11.08171938
  -4.46927401  37.40495479  12.10394064 -11.91919018   3.544582  ]"
775,30,1878,8,804.1721885111883,"[ 22.03977028  29.51087412  32.5739595   -0.36814268   0.86171808
 -17.03979538   6.98212436  25.3005894    9.18478134  -3.6728422
   7.70091663   8.85198176  -9.97228793  21.03877946 -21.01270539
   7.43850548  16.43353619 -10.68561914  15.27052307  18.30660694
  27.925317    -3.17693207  41.14483542  12.76933302 -16.9650634
   4.27758518  35.93290554   5.92848436  -6.04232741   3.39570672]"
776,30,1878,9,850.9873189882388,"[ 23.9586017   33.17016872  24.97520572   5.13317192  -6.45301255
  -7.58571186   6.19659128  19.41757185   5.66793522   0.93010477
   6.79489374   4.90942315  -4.68526648  18.76518052 -23.87138819
  14.10784282  13.79645174 -16.96341893  30.07571918  15.22075209
  26.41875817  -4.1913227   41.09456084  14.18989275 -21.63482452
  11.34053104  36.24122079   9.72038507 -18.94704747  16.49779819]"
777,30,1878,10,821.8469643546443,"[ 25.93203811  28.17786963  26.24375833   5.33333779  -6.27103275
 -11.40745976   8.14621897  23.96602952   1.6845763    4.75889215
   6.7128459    0.73706132   4.79080154   7.12187174 -16.27134145
   8.15379189  12.64873528 -13.12401852  29.47836589   9.70789133
  25.22975206  -5.30108482  43.68262244  14.99486913 -23.60207037
  19.05212439  30.81034839  12.75570246 -22.0785668   16.39302808]"
778,30,1878,11,843.6877418073765,"[ 41.15913973  18.96725085  20.76297433   4.14973218  -6.19254201
 -11.8513667   18.10513112  20.02154771  -4.0953802    7.75248118
   5.34043857  -2.00524257   9.72303847   9.28717442 -15.38859826
   1.70612776  14.4921481   -9.83595674  22.50078688  10.99295945
  27.24178647  -1.29767246  37.03233973  12.6054015  -23.5563353
  30.1160076   25.22987535   7.90718914 -28.26253416  32.02365581]"
779,30,1878,12,909.9418021752765,"[ 48.98833186  18.92423462  15.53312865  -0.92778059  -0.49304771
 -14.82716017  28.1387268   15.39124696  -4.54190665   3.51758211
   6.53141232  -8.25096592  16.51973519  10.56639791 -13.68070144
   0.09578124  10.57135872  -0.3232676   10.60339694  18.83754452
  25.45416193   4.55057355  29.76922653   5.99534011 -20.13696984
  36.52886441  18.13301785  10.75188021 -33.66497592  49.44829792]"
780,30,1879,1,938.1254389984681,"[ 49.40508467  24.09141512   7.83377874   2.57951143  -3.12369753
 -13.04398821  27.18670757  13.19926709  -2.48958549   2.09728164
   7.96458504  -9.8399876   22.8690005    6.166107   -15.70395855
   2.70442987   4.99289816   2.02655024  17.21929728  23.52639067
  10.0762599   19.03126759  20.39890429   5.25105181 -14.38980577
  31.60873176  19.84789466   7.15609261 -29.47700981  45.11618227]"
781,30,1879,2,903.2412826433916,"[ 49.40170588  26.68503445   0.29987524   3.61283271  -5.47350998
 -12.37240403  29.92106694  11.93247457  -0.62987352   3.27221804
   7.07191498  -6.15840636  18.88027593   6.15629007 -18.79460064
   3.55229497   4.95578498   3.20545066  20.36971612  29.34351777
   3.67792696  20.95395631  19.46472564   8.29228893 -17.08276977
  32.09426382  21.3225818    0.68797468 -24.17717266  39.41436098]"
782,30,1879,3,840.155162391002,"[ 46.60671527  24.12496027  -1.49064025   3.57798322  -0.64992664
 -12.01413936  28.23153596   8.99920042  -0.42966338   5.01375494
   4.6614317   -3.89531505  17.58845902   4.10713872 -16.09428044
   0.65283071  10.87811206  -1.90485515  21.21112111  34.45324751
   1.74546167  21.88030891  17.48048907   6.73363896 -18.74927921
  41.50971213  15.39213826  -1.69684777 -24.44689643  40.32660075]"
783,30,1879,4,868.3714287950311,"[ 51.76022056  23.21833297  -2.67924548   5.03839828  -2.1747321
 -11.45105953  25.05611102  13.885864    -6.34578309   6.85683764
   6.05274972  -4.91367144  21.04527782  -0.717706   -10.29016715
  -2.29293248   9.09452413  -0.10217696  15.41850287  42.73442485
   1.16850615  25.27614649  13.54303393   2.44645054 -15.61834188
  45.77180479   9.46802884  -9.03767147 -12.68767561  36.46156556]"
784,30,1879,5,879.0696548382809,"[43.50848429 25.69529081 -2.28244501  7.22295368 -8.4476025  -7.43892827
 23.43202348 18.03810088 -8.02795388  6.2092765   8.43889409 -3.72823351
 16.9096399  -0.50720534 -9.0414553   0.51027169  5.5318254  -4.06689422
 17.0380724  46.9176679   1.25524045 34.07449756  8.32918679 -4.93371064
 -9.79820905 40.35040873  9.32005392 -7.25146491 -8.34396202 35.12154226]"
785,30,1879,6,867.6156877076703,"[ 26.44775799  42.58308333  -7.52482054   6.68324457 -14.31290979
  -0.46307979  22.22917662  22.39566238  -8.28920564   7.57441347
  10.05336949  -7.99926532  17.35128541  -9.25107001  -3.8994361
  10.04569064  -0.4165702   -3.14858433  24.05713177  32.04810989
   0.7349051   33.63098126  13.784397    -6.49965572  -9.91219569
  36.16849807  11.945337    -7.92224586   0.07810576  32.35396206]"
786,30,1879,7,879.3073844274206,"[ 26.33702153  43.68823859  -9.03655244   8.17931706 -18.41847297
   3.24007736  28.19707914  13.62677895  -8.43172985  12.83740416
   7.42472238  -9.16693578  19.08779191 -13.01935117  -0.47295631
  13.64661447  -4.10648336   3.2429038   23.11457353  24.17715776
   0.08189795  51.35648479   2.88896308 -11.08171938  -4.46927401
  37.40495479  12.10394064 -11.91919018   3.544582    34.37892964]"
787,30,1879,8,873.2422267147165,"[ 29.51087412  32.5739595   -0.36814268   0.86171808 -17.03979538
   6.98212436  25.3005894    9.18478134  -3.6728422    7.70091663
   8.85198176  -9.97228793  21.03877946 -21.01270539   7.43850548
  16.43353619 -10.68561914  15.27052307  18.30660694  27.925317
  -3.17693207  41.14483542  12.76933302 -16.9650634    4.27758518
  35.93290554   5.92848436  -6.04232741   3.39570672  31.36243216]"
788,30,1879,9,889.0291142628694,"[ 33.17016872  24.97520572   5.13317192  -6.45301255  -7.58571186
   6.19659128  19.41757185   5.66793522   0.93010477   6.79489374
   4.90942315  -4.68526648  18.76518052 -23.87138819  14.10784282
  13.79645174 -16.96341893  30.07571918  15.22075209  26.41875817
  -4.1913227   41.09456084  14.18989275 -21.63482452  11.34053104
  36.24122079   9.72038507 -18.94704747  16.49779819  28.91724589]"
789,30,1879,10,854.3993209320553,"[ 28.17786963  26.24375833   5.33333779  -6.27103275 -11.40745976
   8.14621897  23.96602952   1.6845763    4.75889215   6.7128459
   0.73706132   4.79080154   7.12187174 -16.27134145   8.15379189
  12.64873528 -13.12401852  29.47836589   9.70789133  25.22975206
  -5.30108482  43.68262244  14.99486913 -23.60207037  19.05212439
  30.81034839  12.75570246 -22.0785668   16.39302808  30.37896343]"
790,30,1879,11,763.918669652954,"[ 18.96725085  20.76297433   4.14973218  -6.19254201 -11.8513667
  18.10513112  20.02154771  -4.0953802    7.75248118   5.34043857
  -2.00524257   9.72303847   9.28717442 -15.38859826   1.70612776
  14.4921481   -9.83595674  22.50078688  10.99295945  27.24178647
  -1.29767246  37.03233973  12.6054015  -23.5563353   30.1160076
  25.22987535   7.90718914 -28.26253416  32.02365581  29.22708519]"
791,30,1879,12,716.2809413961307,"[ 18.92423462  15.53312865  -0.92778059  -0.49304771 -14.82716017
  28.1387268   15.39124696  -4.54190665   3.51758211   6.53141232
  -8.25096592  16.51973519  10.56639791 -13.68070144   0.09578124
  10.57135872  -0.3232676   10.60339694  18.83754452  25.45416193
   4.55057355  29.76922653   5.99534011 -20.13696984  36.52886441
  18.13301785  10.75188021 -33.66497592  49.44829792  20.41915239]"
792,30,1880,1,727.7239196421287,"[ 24.09141512   7.83377874   2.57951143  -3.12369753 -13.04398821
  27.18670757  13.19926709  -2.48958549   2.09728164   7.96458504
  -9.8399876   22.8690005    6.166107   -15.70395855   2.70442987
   4.99289816   2.02655024  17.21929728  23.52639067  10.0762599
  19.03126759  20.39890429   5.25105181 -14.38980577  31.60873176
  19.84789466   7.15609261 -29.47700981  45.11618227  19.12448886]"
793,30,1880,2,680.2176015301792,"[ 26.68503445   0.29987524   3.61283271  -5.47350998 -12.37240403
  29.92106694  11.93247457  -0.62987352   3.27221804   7.07191498
  -6.15840636  18.88027593   6.15629007 -18.79460064   3.55229497
   4.95578498   3.20545066  20.36971612  29.34351777   3.67792696
  20.95395631  19.46472564   8.29228893 -17.08276977  32.09426382
  21.3225818    0.68797468 -24.17717266  39.41436098  16.18923846]"
794,30,1880,3,639.6942009076602,"[ 24.12496027  -1.49064025   3.57798322  -0.64992664 -12.01413936
  28.23153596   8.99920042  -0.42966338   5.01375494   4.6614317
  -3.89531505  17.58845902   4.10713872 -16.09428044   0.65283071
  10.87811206  -1.90485515  21.21112111  34.45324751   1.74546167
  21.88030891  17.48048907   6.73363896 -18.74927921  41.50971213
  15.39213826  -1.69684777 -24.44689643  40.32660075  15.34706338]"
795,30,1880,4,644.0004647784725,"[ 23.21833297  -2.67924548   5.03839828  -2.1747321  -11.45105953
  25.05611102  13.885864    -6.34578309   6.85683764   6.05274972
  -4.91367144  21.04527782  -0.717706   -10.29016715  -2.29293248
   9.09452413  -0.10217696  15.41850287  42.73442485   1.16850615
  25.27614649  13.54303393   2.44645054 -15.61834188  45.77180479
   9.46802884  -9.03767147 -12.68767561  36.46156556  16.59748653]"
796,30,1880,5,643.1289383742547,"[25.69529081 -2.28244501  7.22295368 -8.4476025  -7.43892827 23.43202348
 18.03810088 -8.02795388  6.2092765   8.43889409 -3.72823351 16.9096399
 -0.50720534 -9.0414553   0.51027169  5.5318254  -4.06689422 17.0380724
 46.9176679   1.25524045 34.07449756  8.32918679 -4.93371064 -9.79820905
 40.35040873  9.32005392 -7.25146491 -8.34396202 35.12154226  8.92514853]"
797,30,1880,6,693.6441842490669,"[ 42.58308333  -7.52482054   6.68324457 -14.31290979  -0.46307979
  22.22917662  22.39566238  -8.28920564   7.57441347  10.05336949
  -7.99926532  17.35128541  -9.25107001  -3.8994361   10.04569064
  -0.4165702   -3.14858433  24.05713177  32.04810989   0.7349051
  33.63098126  13.784397    -6.49965572  -9.91219569  36.16849807
  11.945337    -7.92224586   0.07810576  32.35396206   3.71320868]"
798,30,1880,7,652.4601280415039,"[ 43.68823859  -9.03655244   8.17931706 -18.41847297   3.24007736
  28.19707914  13.62677895  -8.43172985  12.83740416   7.42472238
  -9.16693578  19.08779191 -13.01935117  -0.47295631  13.64661447
  -4.10648336   3.2429038   23.11457353  24.17715776   0.08189795
  51.35648479   2.88896308 -11.08171938  -4.46927401  37.40495479
  12.10394064 -11.91919018   3.544582    34.37892964  -2.92774985]"
799,30,1880,8,583.4675694839104,"[ 32.5739595   -0.36814268   0.86171808 -17.03979538   6.98212436
  25.3005894    9.18478134  -3.6728422    7.70091663   8.85198176
  -9.97228793  21.03877946 -21.01270539   7.43850548  16.43353619
 -10.68561914  15.27052307  18.30660694  27.925317    -3.17693207
  41.14483542  12.76933302 -16.9650634    4.27758518  35.93290554
   5.92848436  -6.04232741   3.39570672  31.36243216  -9.04989536]"
800,30,1880,9,576.1211251573211,"[ 24.97520572   5.13317192  -6.45301255  -7.58571186   6.19659128
  19.41757185   5.66793522   0.93010477   6.79489374   4.90942315
  -4.68526648  18.76518052 -23.87138819  14.10784282  13.79645174
 -16.96341893  30.07571918  15.22075209  26.41875817  -4.1913227
  41.09456084  14.18989275 -21.63482452  11.34053104  36.24122079
   9.72038507 -18.94704747  16.49779819  28.91724589  -8.96206895]"
801,30,1880,10,582.3189021379285,"[ 26.24375833   5.33333779  -6.27103275 -11.40745976   8.14621897
  23.96602952   1.6845763    4.75889215   6.7128459    0.73706132
   4.79080154   7.12187174 -16.27134145   8.15379189  12.64873528
 -13.12401852  29.47836589   9.70789133  25.22975206  -5.30108482
  43.68262244  14.99486913 -23.60207037  19.05212439  30.81034839
  12.75570246 -22.0785668   16.39302808  30.37896343  -8.36311242]"
802,30,1880,11,593.8334214410335,"[ 20.76297433   4.14973218  -6.19254201 -11.8513667   18.10513112
  20.02154771  -4.0953802    7.75248118   5.34043857  -2.00524257
   9.72303847   9.28717442 -15.38859826   1.70612776  14.4921481
  -9.83595674  22.50078688  10.99295945  27.24178647  -1.29767246
  37.03233973  12.6054015  -23.5563353   30.1160076   25.22987535
   7.90718914 -28.26253416  32.02365581  29.22708519  -4.45460018]"
